Host,phylumH,classH,orderH,familyH,genusH,YearH,Parasite,phylumP,classP,orderP,familyP,genusP,YearP
Hypanus say,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1817,Acanthobothrium brevissime,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1909
Bathytoshia centroura,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Bathytoshia,1815,Acanthobothrium cairae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2011
Bathytoshia centroura,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1815,Acanthobothrium cairae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2011
Bathytoshia centroura,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1815,Acanthobothrium cairae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2011
Urotrygon chilensis,Chordata,Elasmobranchii,Myliobatiformes,Urotrygonidae,Urotrygon,1872,Acanthobothrium campbelli,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1995
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1789,Acanthobothrium cannoni,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1789,Acanthobothrium cannoni,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Himantura uarnak,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1789,Acanthobothrium cannoni,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Bathyraja magellanica,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,Bathyraja,1902,Acanthobothrium carolinae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2020
Heterodontus japonicus,Chordata,Elasmobranchii,Heterodontiformes,Heterodontidae,Heterodontus,1884,Acanthobothrium cestraciontis,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1934
Heterodontus japonicus,Chordata,Elasmobranchii,Heterodontiformes,Heterodontidae,Cestracion,1884,Acanthobothrium cestraciontis,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1934
Bathytoshia lata,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Bathytoshia,1880,Acanthobothrium chengi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1974
Bathytoshia lata,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium chengi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1974
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Acanthobothrium chisholmae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Acanthobothrium chisholmae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypanus,1880,Acanthobothrium cimari,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1995
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium cimari,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1995
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium cimari,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1995
Urolophus paucimaculatus,Chordata,Elasmobranchii,Myliobatiformes,Urolophidae,Urolophus,1969,Acanthobothrium clarkeae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypanus,1880,Acanthobothrium cleofanus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1996
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium cleofanus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1996
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium cleofanus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1996
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1790,Acanthobothrium colombianum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1980
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatis,1790,Acanthobothrium colombianum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1980
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Neotrygon,1841,Acanthobothrium confusum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1962
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Acanthobothrium confusum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1962
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Acanthobothrium confusum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1962
Dipturus batis,Chordata,Elasmobranchii,Rajiformes,Rajidae,Dipturus,1758,Acanthobothrium coronatum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1819
Dipturus batis,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Acanthobothrium coronatum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1819
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypanus,1880,Acanthobothrium costarricense,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1995
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium costarricense,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1995
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium costarricense,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1995
Dasyatis pastinaca,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1758,Acanthobothrium crassicolle,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1855
Dasyatis pastinaca,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1758,Acanthobothrium crassicolle,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1855
Gymnura australis,Chordata,Elasmobranchii,Myliobatiformes,Gymnuridae,Gymnura,1886,Acanthobothrium cribbi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Hypanus dipterurus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypanus,1880,Acanthobothrium dasi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2001
Hypanus dipterurus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium dasi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2001
Hemitrygon akajei,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hemitrygon,1841,Acanthobothrium dasybati,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1934
Hemitrygon akajei,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Acanthobothrium dasybati,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1934
Raja straeleni,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1951,Acanthobothrium dolichocollum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2020
Diplobatis ommata,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Diplobatis,1890,Acanthobothrium dollyae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2001
Dipturus brevicaudatus,Chordata,Elasmobranchii,Rajiformes,Rajidae,Dipturus,1933,Acanthobothrium domingae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2020
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Acanthobothrium dujardinii,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1850
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Acanthobothrium dujardinii,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Prosthecobothrium,1850
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Acanthobothrium dujardinii,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1850
Raja clavata,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Acanthobothrium dujardinii,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Prosthecobothrium,1850
Raja clavata,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1758,Acanthobothrium dujardinii,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1850
Raja clavata,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Raia,1758,Acanthobothrium dujardinii,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Prosthecobothrium,1850
Aetobatus ocellatus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1823,Acanthobothrium dysbiotos,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1921
Parascyllium ferrugineum,Chordata,Elasmobranchii,Orectolobiformes,Parascylliidae,Parascyllium,1911,Acanthobothrium edmondsi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Leucoraja fullonica,Chordata,Elasmobranchii,Rajiformes,Rajidae,Leucoraja,1758,Acanthobothrium edwardsi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1969
Leucoraja fullonica,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1758,Acanthobothrium edwardsi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1969
Narcine brasiliensis,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Narcine,1831,Acanthobothrium electricolum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1978
Torpedo marmorata,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,1810,Acanthobothrium filicolle,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1887
Gymnura micrura,Chordata,Elasmobranchii,Myliobatiformes,Gymnuridae,Gymnura,1801,Acanthobothrium fogeli,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1964
Gymnura micrura,Chordata,Elasmobranchii,Myliobatiformes,Gymnuridae,Pteroplatea,1801,Acanthobothrium fogeli,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1964
Pateobatis uarnacoides,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pateobatis,1852,Acanthobothrium foulki,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2006
Pateobatis uarnacoides,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1852,Acanthobothrium foulki,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2006
Narcine entemedor,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Narcine,1895,Acanthobothrium franus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1997
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Acanthobothrium gasseri,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Acanthobothrium gasseri,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Gymnura micrura,Chordata,Elasmobranchii,Myliobatiformes,Gymnuridae,Gymnura,1801,Acanthobothrium giganticum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1993
Gymnura micrura,Chordata,Elasmobranchii,Myliobatiformes,Gymnuridae,Pteroplatea,1801,Acanthobothrium giganticum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1993
Trygonorrhina fasciata,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Trygonorrhina,1841,Acanthobothrium gloveri,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Trygonorrhina fasciata,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Trygonorhina,1841,Acanthobothrium gloveri,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Pateobatis uarnacoides,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pateobatis,1852,Acanthobothrium gnomus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2006
Pateobatis uarnacoides,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1852,Acanthobothrium gnomus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2006
Platyrhinoidis triseriata,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Platyrhinoidis,1880,Acanthobothrium goldsteini,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1973
Myliobatis peruvianus,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1913,Acanthobothrium gonzalesmugaburoi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1979
Narke japonica,Chordata,Elasmobranchii,Torpediniformes,Narkidae,Narke,1850,Acanthobothrium gracile,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1954
Telatrygon zugei,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Telatrygon,1841,Acanthobothrium grandiceps,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1954
Telatrygon zugei,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Acanthobothrium grandiceps,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1954
Telatrygon zugei,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Acanthobothrium grandiceps,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1954
Hemitrygon akajei,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hemitrygon,1841,Acanthobothrium guanghaiense,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2016
Hemitrygon akajei,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Acanthobothrium guanghaiense,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2016
Aetomylaeus nichofii,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetomylaeus,1801,Acanthobothrium hanumantharaoi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1977
Aetomylaeus nichofii,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetomylaeus,1801,Acanthobothrium hanumantharaoi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1977
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Neotrygon,1841,Acanthobothrium herdmani,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1912
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1841,Acanthobothrium herdmani,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1912
Neotrygon kuhlii,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1841,Acanthobothrium herdmani,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1912
Heterodontus portusjacksoni,Chordata,Elasmobranchii,Heterodontiformes,Heterodontidae,Heterodontus,1793,Acanthobothrium heterodonti,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1937
Heterodontus portusjacksoni,Chordata,Elasmobranchii,Heterodontiformes,Heterodontidae,Heterodontus,1793,Acanthobothrium heterodonti,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1937
Styracura schmardae,Chordata,Elasmobranchii,Myliobatiformes,Potamotrygonidae,Styracura,1904,Acanthobothrium himanturi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1977
Styracura schmardae,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Himantura,1904,Acanthobothrium himanturi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1977
Tetronarce californica,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Tetronarce,1855,Acanthobothrium hispidum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1955
Myliobatis californica,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1865,Acanthobothrium holorhini,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1953
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Hypanus,1880,Acanthobothrium hypanus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2020
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium hypanus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2020
Hypanus longus,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1880,Acanthobothrium hypanus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2020
Rhynchobatus laevis,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhynchobatus,1801,Acanthobothrium hypermekkolpos,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2010
Narcine entemedor,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Narcine,1895,Acanthobothrium inbiorium,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1997
Narcine brasiliensis,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Narcine,1831,Acanthobothrium indicum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1955
Narcine brasiliensis,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Narcine,1831,Acanthobothrium indicum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Uncibilocularis,1955
Dasyatis pastinaca,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,1758,Acanthobothrium intermedium,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1931
Dasyatis pastinaca,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Trygon,1758,Acanthobothrium intermedium,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1931
Rhynchobatus laevis,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhynchobatus,1801,Acanthobothrium jeanneae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2010
Mustelus manazo,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1855,Acanthobothrium karachiense,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1980
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Acanthobothrium laurenbrownae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Pastinachus ater,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Pastinachus,1883,Acanthobothrium laurenbrownae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Pseudobatos lentiginosus,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Pseudobatos,1880,Acanthobothrium lentiginosum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2011
Pseudobatos lentiginosus,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhinobatos,1880,Acanthobothrium lentiginosum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2011
Narcine brasiliensis,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Narcine,1831,Acanthobothrium lintoni,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1968
Sympterygia brevicaudata,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,Sympterygia,1877,Acanthobothrium lusarmientoi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1980
Sympterygia brevicaudata,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,Psammobatis,1877,Acanthobothrium lusarmientoi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1980
Myliobatis californica,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1865,Acanthobothrium maculatum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1955
Orectolobus japonicus,Chordata,Elasmobranchii,Orectolobiformes,Orectolobidae,Orectolobus,1906,Acanthobothrium margieae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2011
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1790,Acanthobothrium marquesi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2018
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatis,1790,Acanthobothrium marquesi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2018
Myliobatis australis,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1881,Acanthobothrium martini,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
Diplobatis ommata,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Diplobatis,1890,Acanthobothrium maryanskii,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2001
Urogymnus polylepis,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Urogymnus,1852,Acanthobothrium masnihae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2006
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Acanthobothrium mathiasi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1959
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Acanthobothrium mathiasi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1959
Mustelus mustelus,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,1758,Acanthobothrium mathiasi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1959
Mustelus mustelus,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,1758,Acanthobothrium mathiasi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1959
Rhynchobatus laevis,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Rhynchobatus,1801,Acanthobothrium matttaylori,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2010
Myliobatis californica,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,1865,Acanthobothrium microcephalum,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1953
Raja straeleni,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1951,Acanthobothrium microhabentes,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2020
Raja straeleni,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1951,Acanthobothrium microtenuis,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2020
Raja asterias,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1809,Acanthobothrium minus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2009
Raja asterias,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,1809,Acanthobothrium minus,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2009
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatus,1790,Acanthobothrium monksi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1997
Aetobatus narinari,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Aetobatis,1790,Acanthobothrium monksi,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,1997
Trygonorrhina fasciata,Chordata,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Trygonorrhina,1841,Acanthobothrium mooreae,Platyhelminthes,Cestoda,Onchoproteocephalidea,Onchobothriidae,Acanthobothrium,2002
